trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
PAO_1532_V67_M,09:33:00,09:33:00,90521,18,0,0
PAO_1532_V67_M,09:35:00,09:35:00,90522,20,0,0
PAO_1532_V67_M,09:45:00,09:45:00,90004,31,0,0
PAO_1532_V67_M,09:50:00,09:50:00,90005,35,0,0
PAO_1532_V67_M,09:55:00,09:55:00,90006,37,0,0
PAO_1533_V6_M,13:10:00,13:10:00,90006,2,0,0
PAO_1533_V6_M,13:15:00,13:15:00,90005,4,0,0
PAO_1533_V6_M,13:19:00,13:19:00,90004,8,0,0
PAO_1533_V6_M,13:28:00,13:28:00,90522,19,0,0
PAO_1533_V6_M,13:30:00,13:30:00,90521,21,0,0
PAO_1533_V6_M,13:32:00,13:32:00,90520,22,0,0
PAO_1533_V6_M,13:33:00,13:33:00,90519,23,0,0
PAO_1533_V6_M,13:35:00,13:35:00,90518,24,0,0
PAO_1533_V6_M,13:37:00,13:37:00,90517,25,0,0
PAO_1533_V6_M,13:39:00,13:39:00,90516,26,0,0
PAO_1533_V6_M,13:41:00,13:41:00,90515,27,0,0
PAO_1533_V6_M,13:43:00,13:43:00,90514,29,0,0
PAO_1533_V6_M,13:45:00,13:45:00,90513,30,0,0
PAO_1533_V6_M,13:47:00,13:47:00,90512,31,0,0
PAO_1533_V6_M,13:49:00,13:49:00,90511,32,0,0
PAO_1533_V6_M,13:51:00,13:51:00,90510,34,0,0
PAO_1533_V6_M,13:53:00,13:53:00,90509,35,0,0
PAO_1533_V6_M,13:55:00,13:55:00,90508,36,0,0
PAO_1533_V6_M,13:57:00,13:57:00,90507,37,0,0
PAO_1533_V6_M,14:00:00,14:00:00,90506,38,0,0
PAO_1533_V6_M,14:03:00,14:03:00,90505,39,0,0
PAO_1533_V6_M,14:09:00,14:09:00,90504,42,0,0
PAO_1533_V6_M,14:11:00,14:11:00,90503,43,0,0
PAO_1533_V6_M,14:16:00,14:16:00,90502,45,0,0
PAO_1533_V6_M,14:26:00,14:26:00,90501,47,0,0
PAO_1536_V67_M,09:43:00,09:43:00,90501,1,0,0
PAO_1536_V67_M,09:47:00,09:47:00,90502,3,0,0
PAO_1536_V67_M,09:52:00,09:52:00,90503,5,0,0
PAO_1536_V67_M,09:54:00,09:54:00,90504,6,0,0
PAO_1536_V67_M,10:00:00,10:00:00,90505,9,0,0
PAO_1536_V67_M,10:04:00,10:04:00,90506,10,0,0
PAO_1536_V67_M,10:06:00,10:06:00,90507,11,0,0
PAO_1536_V67_M,10:08:00,10:08:00,90508,12,0,0
PAO_1536_V67_M,10:10:00,10:10:00,90509,13,0,0
PAO_1536_V67_M,10:12:00,10:12:00,90510,14,0,0
PAO_1536_V67_M,10:14:00,10:14:00,90511,16,0,0
PAO_1536_V67_M,10:16:00,10:16:00,90512,17,0,0
PAO_1536_V67_M,10:18:00,10:18:00,90513,18,0,0
PAO_1536_V67_M,10:20:00,10:20:00,90514,19,0,0
PAO_1536_V67_M,10:22:00,10:22:00,90515,21,0,0
PAO_1536_V67_M,10:24:00,10:24:00,90516,22,0,0
PAO_1536_V67_M,10:26:00,10:26:00,90517,23,0,0
PAO_1536_V67_M,10:28:00,10:28:00,90518,24,0,0
PAO_1536_V67_M,10:30:00,10:30:00,90519,25,0,0
PAO_1536_V67_M,10:31:00,10:31:00,90520,26,0,0
PAO_1536_V67_M,10:33:00,10:33:00,90521,27,0,0
PAO_1536_V67_M,10:35:00,10:35:00,90522,29,0,0
PAO_1536_V67_M,10:45:00,10:45:00,90004,40,0,0
PAO_1536_V67_M,10:50:00,10:50:00,90005,44,0,0
PAO_1536_V67_M,10:55:00,10:55:00,90006,46,0,0
PAO_1537_V6_M,14:10:00,14:10:00,90006,2,0,0
PAO_1537_V6_M,14:15:00,14:15:00,90005,4,0,0
PAO_1537_V6_M,14:19:00,14:19:00,90004,8,0,0
PAO_1537_V6_M,14:28:00,14:28:00,90522,19,0,0
PAO_1537_V6_M,14:30:00,14:30:00,90521,21,0,0
PAO_1537_V6_M,14:32:00,14:32:00,90520,22,0,0
PAO_1537_V6_M,14:33:00,14:33:00,90519,23,0,0
PAO_1537_V6_M,14:35:00,14:35:00,90518,24,0,0
PAO_1537_V6_M,14:37:00,14:37:00,90517,25,0,0
PAO_1537_V6_M,14:39:00,14:39:00,90516,26,0,0
PAO_1537_V6_M,14:41:00,14:41:00,90515,27,0,0
PAO_1537_V6_M,14:43:00,14:43:00,90514,29,0,0
PAO_1537_V6_M,14:45:00,14:45:00,90513,30,0,0
PAO_1537_V6_M,14:47:00,14:47:00,90512,31,0,0
PAO_1537_V6_M,14:49:00,14:49:00,90511,32,0,0
PAO_1537_V6_M,14:51:00,14:51:00,90510,34,0,0
PAO_1537_V6_M,14:53:00,14:53:00,90509,35,0,0
PAO_1537_V6_M,14:55:00,14:55:00,90508,36,0,0
PAO_1537_V6_M,14:57:00,14:57:00,90507,37,0,0
PAO_1537_V6_M,15:00:00,15:00:00,90506,38,0,0
PAO_1537_V6_M,15:03:00,15:03:00,90505,39,0,0
PAO_1537_V6_M,15:09:00,15:09:00,90504,42,0,0
PAO_1537_V6_M,15:11:00,15:11:00,90503,43,0,0
PAO_1537_V6_M,15:16:00,15:16:00,90502,45,0,0
PAO_1537_V6_M,15:26:00,15:26:00,90501,47,0,0
PAO_1540_V67_M,11:00:00,11:00:00,90505,3,0,0
PAO_1540_V67_M,11:04:00,11:04:00,90506,4,0,0
PAO_1540_V67_M,11:06:00,11:06:00,90507,5,0,0
PAO_1540_V67_M,11:08:00,11:08:00,90508,6,0,0
PAO_1540_V67_M,11:10:00,11:10:00,90509,7,0,0
PAO_1540_V67_M,11:12:00,11:12:00,90510,8,0,0
PAO_1540_V67_M,11:14:00,11:14:00,90511,10,0,0
PAO_1540_V67_M,11:16:00,11:16:00,90512,11,0,0
PAO_1540_V67_M,11:18:00,11:18:00,90513,12,0,0
PAO_1540_V67_M,11:20:00,11:20:00,90514,13,0,0
PAO_1540_V67_M,11:22:00,11:22:00,90515,15,0,0
PAO_1540_V67_M,11:24:00,11:24:00,90516,16,0,0
PAO_1540_V67_M,11:26:00,11:26:00,90517,17,0,0
PAO_1540_V67_M,11:28:00,11:28:00,90518,18,0,0
PAO_1540_V67_M,11:30:00,11:30:00,90519,19,0,0
PAO_1540_V67_M,11:31:00,11:31:00,90520,20,0,0
PAO_1540_V67_M,11:33:00,11:33:00,90521,21,0,0
PAO_1540_V67_M,11:35:00,11:35:00,90522,23,0,0
PAO_1540_V67_M,11:45:00,11:45:00,90004,34,0,0
PAO_1540_V67_M,11:50:00,11:50:00,90005,38,0,0
PAO_1540_V67_M,11:55:00,11:55:00,90006,40,0,0
PAO_1541_V6_M,15:10:00,15:10:00,90006,2,0,0
PAO_1541_V6_M,15:15:00,15:15:00,90005,4,0,0
PAO_1541_V6_M,15:19:00,15:19:00,90004,8,0,0
PAO_1541_V6_M,15:28:00,15:28:00,90522,19,0,0
PAO_1541_V6_M,15:30:00,15:30:00,90521,21,0,0
PAO_1541_V6_M,15:32:00,15:32:00,90520,22,0,0
PAO_1541_V6_M,15:33:00,15:33:00,90519,23,0,0
PAO_1541_V6_M,15:35:00,15:35:00,90518,24,0,0
PAO_1541_V6_M,15:37:00,15:37:00,90517,25,0,0
PAO_1541_V6_M,15:39:00,15:39:00,90516,26,0,0
PAO_1541_V6_M,15:41:00,15:41:00,90515,27,0,0
PAO_1541_V6_M,15:43:00,15:43:00,90514,29,0,0
PAO_1541_V6_M,15:45:00,15:45:00,90513,30,0,0
PAO_1541_V6_M,15:47:00,15:47:00,90512,31,0,0
PAO_1541_V6_M,15:49:00,15:49:00,90511,32,0,0
PAO_1541_V6_M,15:51:00,15:51:00,90510,34,0,0
PAO_1541_V6_M,15:53:00,15:53:00,90509,35,0,0
PAO_1541_V6_M,15:55:00,15:55:00,90508,36,0,0
PAO_1541_V6_M,15:57:00,15:57:00,90507,37,0,0
PAO_1541_V6_M,16:00:00,16:00:00,90506,38,0,0
PAO_1541_V6_M,16:03:00,16:03:00,90505,39,0,0
PAO_1544_V67_M,11:43:00,11:43:00,90501,1,0,0
PAO_1544_V67_M,11:47:00,11:47:00,90502,3,0,0
PAO_1544_V67_M,11:52:00,11:52:00,90503,5,0,0
PAO_1544_V67_M,11:54:00,11:54:00,90504,6,0,0
PAO_1544_V67_M,12:00:00,12:00:00,90505,9,0,0
PAO_1544_V67_M,12:04:00,12:04:00,90506,10,0,0
PAO_1544_V67_M,12:06:00,12:06:00,90507,11,0,0
PAO_1544_V67_M,12:08:00,12:08:00,90508,12,0,0
PAO_1544_V67_M,12:10:00,12:10:00,90509,13,0,0
PAO_1544_V67_M,12:12:00,12:12:00,90510,14,0,0
PAO_1544_V67_M,12:14:00,12:14:00,90511,16,0,0
PAO_1544_V67_M,12:16:00,12:16:00,90512,17,0,0
PAO_1544_V67_M,12:18:00,12:18:00,90513,18,0,0
PAO_1544_V67_M,12:20:00,12:20:00,90514,19,0,0
PAO_1544_V67_M,12:22:00,12:22:00,90515,21,0,0
PAO_1544_V67_M,12:24:00,12:24:00,90516,22,0,0
PAO_1544_V67_M,12:26:00,12:26:00,90517,23,0,0
PAO_1544_V67_M,12:28:00,12:28:00,90518,24,0,0
PAO_1544_V67_M,12:30:00,12:30:00,90519,25,0,0
PAO_1544_V67_M,12:31:00,12:31:00,90520,26,0,0
PAO_1544_V67_M,12:33:00,12:33:00,90521,27,0,0
PAO_1544_V67_M,12:35:00,12:35:00,90522,29,0,0
PAO_1544_V67_M,12:45:00,12:45:00,90004,40,0,0
PAO_1544_V67_M,12:50:00,12:50:00,90005,44,0,0
PAO_1544_V67_M,12:55:00,12:55:00,90006,46,0,0
PAO_1545_V6_M,16:10:00,16:10:00,90006,2,0,0
PAO_1545_V6_M,16:15:00,16:15:00,90005,4,0,0
PAO_1545_V6_M,16:19:00,16:19:00,90004,8,0,0
PAO_1545_V6_M,16:28:00,16:28:00,90522,19,0,0
PAO_1545_V6_M,16:30:00,16:30:00,90521,21,0,0
PAO_1545_V6_M,16:32:00,16:32:00,90520,22,0,0
PAO_1545_V6_M,16:33:00,16:33:00,90519,23,0,0
PAO_1545_V6_M,16:35:00,16:35:00,90518,24,0,0
PAO_1545_V6_M,16:37:00,16:37:00,90517,25,0,0
PAO_1545_V6_M,16:39:00,16:39:00,90516,26,0,0
PAO_1545_V6_M,16:41:00,16:41:00,90515,27,0,0
PAO_1545_V6_M,16:43:00,16:43:00,90514,29,0,0
PAO_1545_V6_M,16:45:00,16:45:00,90513,30,0,0
PAO_1545_V6_M,16:47:00,16:47:00,90512,31,0,0
PAO_1545_V6_M,16:49:00,16:49:00,90511,32,0,0
PAO_1545_V6_M,16:51:00,16:51:00,90510,34,0,0
PAO_1545_V6_M,16:53:00,16:53:00,90509,35,0,0
PAO_1545_V6_M,16:55:00,16:55:00,90508,36,0,0
PAO_1545_V6_M,16:57:00,16:57:00,90507,37,0,0
PAO_1545_V6_M,17:00:00,17:00:00,90506,38,0,0
PAO_1545_V6_M,17:03:00,17:03:00,90505,39,0,0
PAO_1548_V67_M,13:00:00,13:00:00,90505,3,0,0
PAO_1548_V67_M,13:04:00,13:04:00,90506,4,0,0
PAO_1548_V67_M,13:06:00,13:06:00,90507,5,0,0
PAO_1548_V67_M,13:08:00,13:08:00,90508,6,0,0
PAO_1548_V67_M,13:10:00,13:10:00,90509,7,0,0
PAO_1548_V67_M,13:12:00,13:12:00,90510,8,0,0
PAO_1548_V67_M,13:14:00,13:14:00,90511,10,0,0
PAO_1548_V67_M,13:16:00,13:16:00,90512,11,0,0
PAO_1548_V67_M,13:18:00,13:18:00,90513,12,0,0
PAO_1548_V67_M,13:20:00,13:20:00,90514,13,0,0
PAO_1548_V67_M,13:22:00,13:22:00,90515,15,0,0
PAO_1548_V67_M,13:24:00,13:24:00,90516,16,0,0
PAO_1548_V67_M,13:26:00,13:26:00,90517,17,0,0
PAO_1548_V67_M,13:28:00,13:28:00,90518,18,0,0
PAO_1548_V67_M,13:30:00,13:30:00,90519,19,0,0
PAO_1548_V67_M,13:31:00,13:31:00,90520,20,0,0
PAO_1548_V67_M,13:33:00,13:33:00,90521,21,0,0
PAO_1548_V67_M,13:35:00,13:35:00,90522,23,0,0
PAO_1548_V67_M,13:45:00,13:45:00,90004,34,0,0
PAO_1548_V67_M,13:50:00,13:50:00,90005,38,0,0
PAO_1548_V67_M,13:55:00,13:55:00,90006,40,0,0
PAO_1549_V6_M,17:10:00,17:10:00,90006,2,0,0
PAO_1549_V6_M,17:15:00,17:15:00,90005,4,0,0
PAO_1549_V6_M,17:19:00,17:19:00,90004,8,0,0
PAO_1549_V6_M,17:28:00,17:28:00,90522,19,0,0
PAO_1549_V6_M,17:30:00,17:30:00,90521,21,0,0
PAO_1549_V6_M,17:32:00,17:32:00,90520,22,0,0
PAO_1549_V6_M,17:33:00,17:33:00,90519,23,0,0
PAO_1549_V6_M,17:35:00,17:35:00,90518,24,0,0
PAO_1549_V6_M,17:37:00,17:37:00,90517,25,0,0
PAO_1549_V6_M,17:39:00,17:39:00,90516,26,0,0
PAO_1549_V6_M,17:41:00,17:41:00,90515,27,0,0
PAO_1549_V6_M,17:43:00,17:43:00,90514,29,0,0
PAO_1549_V6_M,17:45:00,17:45:00,90513,30,0,0
PAO_1549_V6_M,17:47:00,17:47:00,90512,31,0,0
PAO_1549_V6_M,17:49:00,17:49:00,90511,32,0,0
PAO_1549_V6_M,17:51:00,17:51:00,90510,34,0,0
PAO_1549_V6_M,17:53:00,17:53:00,90509,35,0,0
PAO_1549_V6_M,17:55:00,17:55:00,90508,36,0,0
PAO_1549_V6_M,17:57:00,17:57:00,90507,37,0,0
PAO_1549_V6_M,17:59:00,17:59:00,90506,38,0,0
PAO_1552_V67_M,13:43:00,13:43:00,90501,1,0,0
PAO_1552_V67_M,13:47:00,13:47:00,90502,3,0,0
PAO_1552_V67_M,13:52:00,13:52:00,90503,5,0,0
PAO_1552_V67_M,13:54:00,13:54:00,90504,6,0,0
PAO_1552_V67_M,14:00:00,14:00:00,90505,9,0,0
PAO_1552_V67_M,14:04:00,14:04:00,90506,10,0,0
PAO_1552_V67_M,14:06:00,14:06:00,90507,11,0,0
PAO_1552_V67_M,14:08:00,14:08:00,90508,12,0,0
PAO_1552_V67_M,14:10:00,14:10:00,90509,13,0,0
PAO_1552_V67_M,14:12:00,14:12:00,90510,14,0,0
PAO_1552_V67_M,14:14:00,14:14:00,90511,16,0,0
PAO_1552_V67_M,14:16:00,14:16:00,90512,17,0,0
PAO_1552_V67_M,14:18:00,14:18:00,90513,18,0,0
PAO_1552_V67_M,14:20:00,14:20:00,90514,19,0,0
PAO_1552_V67_M,14:22:00,14:22:00,90515,21,0,0
PAO_1552_V67_M,14:24:00,14:24:00,90516,22,0,0
PAO_1552_V67_M,14:26:00,14:26:00,90517,23,0,0
PAO_1552_V67_M,14:28:00,14:28:00,90518,24,0,0
PAO_1552_V67_M,14:30:00,14:30:00,90519,25,0,0
PAO_1552_V67_M,14:31:00,14:31:00,90520,26,0,0
PAO_1552_V67_M,14:33:00,14:33:00,90521,27,0,0
PAO_1552_V67_M,14:35:00,14:35:00,90522,29,0,0
PAO_1552_V67_M,14:45:00,14:45:00,90004,40,0,0
PAO_1552_V67_M,14:50:00,14:50:00,90005,44,0,0
PAO_1552_V67_M,14:55:00,14:55:00,90006,46,0,0
PAO_1553_V6_M,18:10:00,18:10:00,90006,2,0,0
PAO_1553_V6_M,18:15:00,18:15:00,90005,4,0,0
PAO_1553_V6_M,18:19:00,18:19:00,90004,8,0,0
PAO_1553_V6_M,18:28:00,18:28:00,90522,19,0,0
PAO_1553_V6_M,18:30:00,18:30:00,90521,21,0,0
PAO_1553_V6_M,18:32:00,18:32:00,90520,22,0,0
PAO_1553_V6_M,18:33:00,18:33:00,90519,23,0,0
PAO_1553_V6_M,18:35:00,18:35:00,90518,24,0,0
PAO_1553_V6_M,18:37:00,18:37:00,90517,25,0,0
PAO_1553_V6_M,18:39:00,18:39:00,90516,26,0,0
PAO_1553_V6_M,18:41:00,18:41:00,90515,27,0,0
PAO_1553_V6_M,18:43:00,18:43:00,90514,29,0,0
PAO_1553_V6_M,18:45:00,18:45:00,90513,30,0,0
PAO_1553_V6_M,18:47:00,18:47:00,90512,31,0,0
PAO_1553_V6_M,18:49:00,18:49:00,90511,32,0,0
PAO_1553_V6_M,18:51:00,18:51:00,90510,34,0,0
PAO_1553_V6_M,18:53:00,18:53:00,90509,35,0,0
PAO_1553_V6_M,18:55:00,18:55:00,90508,36,0,0
PAO_1553_V6_M,18:57:00,18:57:00,90507,37,0,0
PAO_1553_V6_M,19:00:00,19:00:00,90506,38,0,0
PAO_1553_V6_M,19:03:00,19:03:00,90505,39,0,0
PAO_1556_V67_M,15:00:00,15:00:00,90505,3,0,0
PAO_1556_V67_M,15:04:00,15:04:00,90506,4,0,0
PAO_1556_V67_M,15:06:00,15:06:00,90507,5,0,0
PAO_1556_V67_M,15:08:00,15:08:00,90508,6,0,0
PAO_1556_V67_M,15:10:00,15:10:00,90509,7,0,0
PAO_1556_V67_M,15:12:00,15:12:00,90510,8,0,0
PAO_1556_V67_M,15:14:00,15:14:00,90511,10,0,0
PAO_1556_V67_M,15:16:00,15:16:00,90512,11,0,0
PAO_1556_V67_M,15:18:00,15:18:00,90513,12,0,0
PAO_1556_V67_M,15:20:00,15:20:00,90514,13,0,0
PAO_1556_V67_M,15:22:00,15:22:00,90515,15,0,0
PAO_1556_V67_M,15:24:00,15:24:00,90516,16,0,0
PAO_1556_V67_M,15:26:00,15:26:00,90517,17,0,0
PAO_1556_V67_M,15:28:00,15:28:00,90518,18,0,0
PAO_1556_V67_M,15:30:00,15:30:00,90519,19,0,0
PAO_1556_V67_M,15:31:00,15:31:00,90520,20,0,0
PAO_1556_V67_M,15:33:00,15:33:00,90521,21,0,0
PAO_1556_V67_M,15:35:00,15:35:00,90522,23,0,0
PAO_1556_V67_M,15:45:00,15:45:00,90004,34,0,0
PAO_1556_V67_M,15:50:00,15:50:00,90005,38,0,0
PAO_1556_V67_M,15:55:00,15:55:00,90006,40,0,0
PAO_1560_V67_M,16:00:00,16:00:00,90505,3,0,0
PAO_1560_V67_M,16:04:00,16:04:00,90506,4,0,0
PAO_1560_V67_M,16:06:00,16:06:00,90507,5,0,0
PAO_1560_V67_M,16:08:00,16:08:00,90508,6,0,0
PAO_1560_V67_M,16:10:00,16:10:00,90509,7,0,0
PAO_1560_V67_M,16:12:00,16:12:00,90510,8,0,0
PAO_1560_V67_M,16:14:00,16:14:00,90511,10,0,0
PAO_1560_V67_M,16:16:00,16:16:00,90512,11,0,0
PAO_1560_V67_M,16:18:00,16:18:00,90513,12,0,0
PAO_1560_V67_M,16:20:00,16:20:00,90514,13,0,0
PAO_1560_V67_M,16:22:00,16:22:00,90515,15,0,0
PAO_1560_V67_M,16:24:00,16:24:00,90516,16,0,0
PAO_1560_V67_M,16:26:00,16:26:00,90517,17,0,0
PAO_1560_V67_M,16:28:00,16:28:00,90518,18,0,0
PAO_1560_V67_M,16:30:00,16:30:00,90519,19,0,0
PAO_1560_V67_M,16:31:00,16:31:00,90520,20,0,0
PAO_1560_V67_M,16:33:00,16:33:00,90521,21,0,0
PAO_1560_V67_M,16:35:00,16:35:00,90522,23,0,0
PAO_1560_V67_M,16:45:00,16:45:00,90004,34,0,0
PAO_1560_V67_M,16:50:00,16:50:00,90005,38,0,0
PAO_1560_V67_M,16:55:00,16:55:00,90006,40,0,0
PAO_1564_V67_M,17:00:00,17:00:00,90505,3,0,0
PAO_1564_V67_M,17:04:00,17:04:00,90506,4,0,0
PAO_1564_V67_M,17:06:00,17:06:00,90507,5,0,0
PAO_1564_V67_M,17:08:00,17:08:00,90508,6,0,0
PAO_1564_V67_M,17:10:00,17:10:00,90509,7,0,0
PAO_1564_V67_M,17:12:00,17:12:00,90510,8,0,0
PAO_1564_V67_M,17:14:00,17:14:00,90511,10,0,0
PAO_1564_V67_M,17:16:00,17:16:00,90512,11,0,0
PAO_1564_V67_M,17:18:00,17:18:00,90513,12,0,0
PAO_1564_V67_M,17:20:00,17:20:00,90514,13,0,0
PAO_1564_V67_M,17:22:00,17:22:00,90515,15,0,0
PAO_1564_V67_M,17:24:00,17:24:00,90516,16,0,0
PAO_1564_V67_M,17:26:00,17:26:00,90517,17,0,0
PAO_1564_V67_M,17:28:00,17:28:00,90518,18,0,0
PAO_1564_V67_M,17:30:00,17:30:00,90519,19,0,0
PAO_1564_V67_M,17:31:00,17:31:00,90520,20,0,0
PAO_1564_V67_M,17:33:00,17:33:00,90521,21,0,0
PAO_1564_V67_M,17:35:00,17:35:00,90522,23,0,0
PAO_1564_V67_M,17:45:00,17:45:00,90004,34,0,0
PAO_1564_V67_M,17:50:00,17:50:00,90005,38,0,0
PAO_1564_V67_M,17:55:00,17:55:00,90006,40,0,0
PAO_1565_V45_M,17:34:00,17:34:00,90005,1,0,0
PAO_1565_V45_M,17:39:00,17:39:00,90004,5,0,0
PAO_1565_V45_M,17:55:00,17:55:00,90516,23,0,0
PAO_1565_V45_M,17:57:00,17:57:00,90515,24,0,0
PAO_1565_V45_M,18:00:00,18:00:00,90514,26,0,0
PAO_1565_V45_M,18:03:00,18:03:00,90513,27,0,0
PAO_1565_V45_M,18:05:00,18:05:00,90512,28,0,0
PAO_1565_V45_M,18:08:00,18:08:00,90511,29,0,0
PAO_1565_V45_M,18:11:00,18:11:00,90510,31,0,0
PAO_1565_V45_M,18:14:00,18:14:00,90509,32,0,0
PAO_1565_V45_M,18:17:00,18:17:00,90508,33,0,0
PAO_1565_V45_M,18:19:00,18:19:00,90507,34,0,0
PAO_1565_V45_M,18:24:00,18:24:00,90506,35,0,0
PAO_1565_V45_M,18:29:00,18:29:00,90505,36,0,0
PAO_1565_V45_M,18:36:00,18:36:00,90504,39,0,0
PAO_1565_V45_M,18:38:00,18:38:00,90503,40,0,0
PAO_1565_V45_M,18:44:00,18:44:00,90502,42,0,0
PAO_1565_V45_M,18:54:00,18:54:00,90501,44,0,0
PAO_1595_V5_M,25:21:00,25:21:00,90006,1,0,0
PAO_1595_V5_M,25:26:00,25:26:00,90005,3,0,0
PAO_1595_V5_M,25:30:00,25:30:00,90004,7,0,0
PAO_1595_V5_M,25:39:00,25:39:00,90522,18,0,0
PAO_1595_V5_M,25:41:00,25:41:00,90521,20,0,0
PAO_1595_V5_M,25:43:00,25:43:00,90520,21,0,0
PAO_1595_V5_M,25:44:00,25:44:00,90519,22,0,0
PAO_1595_V5_M,25:46:00,25:46:00,90518,23,0,0
PAO_1595_V5_M,25:48:00,25:48:00,90517,24,0,0
PAO_1595_V5_M,25:50:00,25:50:00,90516,25,0,0
PAO_1595_V5_M,25:52:00,25:52:00,90515,26,0,0
PAO_1595_V5_M,25:54:00,25:54:00,90514,28,0,0
PAO_1595_V5_M,25:56:00,25:56:00,90513,29,0,0
PAO_1595_V5_M,25:58:00,25:58:00,90512,30,0,0
PAO_1595_V5_M,26:00:00,26:00:00,90511,31,0,0
PAO_1595_V5_M,26:02:00,26:02:00,90510,33,0,0
PAO_1595_V5_M,26:04:00,26:04:00,90509,34,0,0
PAO_1595_V5_M,26:06:00,26:06:00,90508,35,0,0
PAO_1595_V5_M,26:08:00,26:08:00,90507,36,0,0
PAO_1595_V5_M,26:11:00,26:11:00,90506,37,0,0
PAO_1595_V5_M,26:14:00,26:14:00,90505,38,0,0
PAO_2555_V5_M,16:35:00,16:35:00,90007,24,0,0
PAO_2555_V5_M,16:42:00,16:42:00,90006,27,0,0
PAO_2555_V5_M,16:47:00,16:47:00,90005,29,0,0
PAO_2555_V5_M,16:51:00,16:51:00,90004,33,0,0
PAO_2555_V5_M,17:01:00,17:01:00,90522,44,0,0
PAO_2555_V5_M,17:03:00,17:03:00,90521,46,0,0
PAO_2555_V5_M,17:05:00,17:05:00,90520,47,0,0
PAO_2555_V5_M,17:07:00,17:07:00,90519,48,0,0
PAO_2555_V5_M,17:09:00,17:09:00,90518,49,0,0
PAO_2555_V5_M,17:11:00,17:11:00,90517,50,0,0
PAO_2555_V5_M,17:14:00,17:14:00,90516,51,0,0
PAO_2573_V6_M,23:34:00,23:34:00,90007,24,0,0
PAO_2573_V6_M,23:40:00,23:40:00,90006,27,0,0
PAO_2573_V6_M,23:45:00,23:45:00,90005,29,0,0
PAO_2573_V6_M,23:49:00,23:49:00,90004,33,0,0
PAO_2573_V6_M,23:58:00,23:58:00,90522,44,0,0
PAO_2573_V6_M,24:00:00,24:00:00,90521,46,0,0
PAO_2573_V6_M,24:02:00,24:02:00,90520,47,0,0
PAO_2573_V6_M,24:03:00,24:03:00,90519,48,0,0
PAO_2573_V6_M,24:05:00,24:05:00,90518,49,0,0
PAO_2573_V6_M,24:07:00,24:07:00,90517,50,0,0
PAO_2573_V6_M,24:09:00,24:09:00,90516,51,0,0
PAO_2573_V6_M,24:11:00,24:11:00,90515,52,0,0
PAO_2573_V6_M,24:13:00,24:13:00,90514,54,0,0
PAO_2573_V6_M,24:15:00,24:15:00,90513,55,0,0
PAO_2573_V6_M,24:17:00,24:17:00,90512,56,0,0
PAO_2573_V6_M,24:19:00,24:19:00,90511,57,0,0
PAO_2573_V6_M,24:21:00,24:21:00,90510,59,0,0
PAO_2573_V6_M,24:23:00,24:23:00,90509,60,0,0
PAO_2573_V6_M,24:25:00,24:25:00,90508,61,0,0
PAO_2573_V6_M,24:27:00,24:27:00,90507,62,0,0
PAO_2573_V6_M,24:30:00,24:30:00,90506,63,0,0
PAO_3505_V5_M,06:59:00,06:59:00,90007,36,0,0
PAO_3505_V5_M,07:05:00,07:05:00,90006,39,0,0
PAO_3505_V5_M,07:10:00,07:10:00,90005,41,0,0
PAO_3505_V5_M,07:14:00,07:14:00,90004,45,0,0
PAO_3505_V5_M,07:24:00,07:24:00,90522,56,0,0
PAO_3505_V5_M,07:26:00,07:26:00,90521,58,0,0
PAO_3505_V5_M,07:32:00,07:32:00,90516,63,0,0
PAO_3505_V5_M,07:37:00,07:37:00,90513,67,0,0
PAO_3505_V5_M,07:41:00,07:41:00,90510,71,0,0
PAO_3505_V5_M,07:53:00,07:53:00,90506,75,0,0
PAO_501_V5_M,06:00:00,06:00:00,90007,34,0,0
PAO_501_V5_M,06:06:00,06:06:00,90006,37,0,0
PAO_501_V5_M,06:11:00,06:11:00,90005,39,0,0
PAO_501_V5_M,06:15:00,06:15:00,90004,43,0,0
PAO_501_V5_M,06:25:00,06:25:00,90522,54,0,0
PAO_501_V5_M,06:27:00,06:27:00,90521,56,0,0
PAO_501_V5_M,06:29:00,06:29:00,90520,57,0,0
PAO_501_V5_M,06:30:00,06:30:00,90519,58,0,0
PAO_501_V5_M,06:32:00,06:32:00,90518,59,0,0
PAO_501_V5_M,06:34:00,06:34:00,90517,60,0,0
PAO_501_V5_M,06:36:00,06:36:00,90516,61,0,0
PAO_501_V5_M,06:38:00,06:38:00,90515,62,0,0
PAO_501_V5_M,06:40:00,06:40:00,90514,64,0,0
PAO_501_V5_M,06:42:00,06:42:00,90513,65,0,0
PAO_501_V5_M,06:44:00,06:44:00,90512,66,0,0
PAO_501_V5_M,06:46:00,06:46:00,90511,67,0,0
PAO_501_V5_M,06:48:00,06:48:00,90510,69,0,0
PAO_501_V5_M,06:50:00,06:50:00,90509,70,0,0
PAO_501_V5_M,06:52:00,06:52:00,90508,71,0,0
PAO_501_V5_M,06:54:00,06:54:00,90507,72,0,0
PAO_501_V5_M,06:59:00,06:59:00,90506,73,0,0
PAO_503_V5_M,06:33:00,06:33:00,90007,46,0,0
PAO_503_V5_M,06:40:00,06:40:00,90006,49,0,0
PAO_503_V5_M,06:45:00,06:45:00,90005,51,0,0
